SAC/alpha_step,SAC/alpha_loss_step,SAC/loss_pi_step,SAC/loss_q_step,SAC/grad_norm/alpha_step,SAC/grad_norm/pi_step,SAC/grad_norm/q_step,epoch,step,SAC/alpha_epoch,SAC/q/dataset/mean,SAC/q/dataset/min,SAC/q/dataset/max,SAC/q/policy/mean,SAC/q/policy/min,SAC/q/policy/max,SAC/q/dataset_vs_policy,SAC/td_error/min,SAC/td_error/max,SAC/td_error/mean,SAC/alpha_loss_epoch,SAC/loss_pi_epoch,SAC/loss_q_epoch,SAC/grad_norm/alpha_epoch,SAC/grad_norm/pi_epoch,SAC/grad_norm/q_epoch,Evaluation/return/mean,Evaluation/return/min,Evaluation/return/max,Evaluation/return/median,Evaluation/return/std,Evaluation/length/mean,Evaluation/length/min,Evaluation/length/max,Evaluation/length/std,return
,,,,,,,0,999,0.8698316812515259,0.42455822229385376,-10.664440155029297,4.894034385681152,1.0693950653076172,-8.14857006072998,5.399960041046143,-0.6448367238044739,0.5933427810668945,0.5933427810668945,0.5933427810668945,-0.39804375171661377,-1.8696554899215698,1.8471204042434692,2.9039366245269775,1.636518120765686,1.3173130750656128,-327.6813038312845,-468.5950656856876,-189.43818098586053,-329.19208146154415,84.3995129621561,346.1,220,598,111.34311833247712,-327.6813038312845
0.7428702712059021,-0.7954660058021545,-2.3664841651916504,0.8469815254211426,2.6788454055786133,1.4719804525375366,2.096442461013794,1,1049,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.7324556708335876,-0.8355372548103333,-3.082608461380005,0.9098955988883972,2.6859941482543945,1.417202115058899,1.7571191787719727,1,1099,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.7221443057060242,-0.8973305821418762,-1.4053874015808105,0.5969043970108032,2.7589364051818848,1.6272717714309692,3.1903536319732666,1,1149,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.7119025588035583,-0.8517789840698242,-1.6689622402191162,1.0089433193206787,2.508700132369995,1.7672029733657837,2.5788965225219727,1,1199,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.7021461725234985,-1.04347825050354,-0.25516292452812195,1.3777539730072021,2.953249216079712,1.7203527688980103,4.101929187774658,1,1249,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.692270815372467,-0.8933689594268799,-2.4725890159606934,1.277234673500061,2.4310312271118164,1.3781737089157104,3.3849093914031982,1,1299,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.6827223896980286,-1.1298327445983887,-2.2861084938049316,0.4037148356437683,2.962520122528076,1.8235540390014648,1.8878835439682007,1,1349,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.6732556819915771,-1.0673341751098633,-3.535445213317871,0.6422005295753479,2.6996920108795166,1.6511694192886353,1.7018629312515259,1,1399,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.6639925837516785,-1.0430488586425781,-0.18216311931610107,7.25981330871582,2.548949718475342,1.6463191509246826,3.1328861713409424,1,1449,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.6550402641296387,-1.084093451499939,-0.6079978942871094,1.3759976625442505,2.5642290115356445,1.3783519268035889,1.9994943141937256,1,1499,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.6458916068077087,-1.264631748199463,-3.379075527191162,0.5916798114776611,2.894961357116699,0.8687112331390381,3.2526166439056396,1,1549,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.636819064617157,-1.3159154653549194,-1.8395522832870483,1.0759449005126953,2.9178218841552734,2.05023455619812,3.4708499908447266,1,1599,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.6278440952301025,-1.2408056259155273,-4.221670150756836,0.4362753927707672,2.667365074157715,1.448047161102295,1.9123426675796509,1,1649,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.6191272139549255,-1.207495927810669,-2.518990993499756,0.7518234848976135,2.519951343536377,2.2602953910827637,4.575857639312744,1,1699,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.6104521155357361,-1.2984814643859863,-0.8792518377304077,1.3615694046020508,2.632436752319336,2.475942611694336,2.6671926975250244,1,1749,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.6021527051925659,-1.3604888916015625,-6.376962661743164,0.9181636571884155,2.6836442947387695,1.8543633222579956,3.3186676502227783,1,1799,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.5935218930244446,-1.137757658958435,-3.380950450897217,0.9282353520393372,2.182147741317749,1.460548996925354,3.329777479171753,1,1849,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.585330069065094,-1.321986198425293,-5.766312599182129,0.7918801307678223,2.469585418701172,2.617766857147217,4.454563617706299,1,1899,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.5771902799606323,-1.2218432426452637,1.1090890169143677,2.9594664573669434,2.224350929260254,1.7971107959747314,6.339178085327148,1,1949,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.5692954063415527,-1.4509094953536987,-5.099752426147461,0.4568057656288147,2.576749324798584,1.4883153438568115,4.016927242279053,1,1999,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,1,1999,0.6568371653556824,1.4688901901245117,-32.12285232543945,14.281981468200684,2.227433681488037,-30.331308364868164,14.996695518493652,-0.7585433125495911,0.25369924306869507,0.25369924306869507,0.25369924306869507,-1.0839725732803345,-2.6082510948181152,1.3420485258102417,2.573979377746582,1.6462979316711426,2.98146915435791,-189.02628129515978,-232.88111561280675,-154.63135418388993,-179.8808637893526,26.086516933514343,547.9,259,1000,218.33618573200366,-189.02628129515978
0.5614716410636902,-1.3260276317596436,-8.759593963623047,0.7672191262245178,2.298464775085449,1.9709620475769043,2.923926591873169,2,2049,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.5536612272262573,-1.5123262405395508,-7.60606050491333,1.2052826881408691,2.55924654006958,2.6864724159240723,3.6265132427215576,2,2099,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.5458828806877136,-1.6077637672424316,-6.697470664978027,0.5603911280632019,2.657172679901123,2.3323731422424316,2.1027703285217285,2,2149,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.538271963596344,-1.1715517044067383,-6.589499473571777,1.1521974802017212,1.8922760486602783,1.5007601976394653,4.250855445861816,2,2199,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.5308886170387268,-1.551194190979004,-6.784632682800293,1.078171968460083,2.450796127319336,1.8089993000030518,3.4452080726623535,2,2249,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.5236230492591858,-1.4411077499389648,-2.663776159286499,1.6049256324768066,2.228377342224121,1.0002561807632446,3.8719875812530518,2,2299,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.5165044665336609,-1.4648288488388062,-7.812281131744385,0.942928671836853,2.2181167602539062,1.3057528734207153,4.338623523712158,2,2349,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.5094950795173645,-1.2233893871307373,-2.4915404319763184,0.99090576171875,1.814941167831421,2.756758689880371,2.634300947189331,2,2399,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.5027725696563721,-1.9026129245758057,-5.297786235809326,1.166576862335205,2.768101930618286,2.4334330558776855,4.6665778160095215,2,2449,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.49574780464172363,-1.3113442659378052,-5.241580963134766,1.5592758655548096,1.8695896863937378,1.8163050413131714,3.897804021835327,2,2499,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.4889196753501892,-2.0394062995910645,-5.627315998077393,0.5514408946037292,2.8512232303619385,2.088808059692383,2.6415815353393555,2,2549,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.48247742652893066,-1.5538337230682373,-1.8639461994171143,0.5948590040206909,2.132749319076538,1.3885104656219482,4.315165996551514,2,2599,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.47633978724479675,-1.4193875789642334,-0.47721779346466064,1.0588924884796143,1.9145317077636719,2.9798507690429688,5.15366792678833,2,2649,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.47032836079597473,-1.3589246273040771,-4.310268878936768,3.929943561553955,1.8021208047866821,1.7701759338378906,5.984896183013916,2,2699,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.46431806683540344,-1.7747983932495117,-5.741094589233398,0.7070214748382568,2.3141565322875977,1.1830081939697266,5.040234088897705,2,2749,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.45821818709373474,-1.9036884307861328,-9.14364242553711,0.7568435668945312,2.4401659965515137,1.159643530845642,7.1337361335754395,2,2799,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.4523240923881531,-1.6424872875213623,-8.175938606262207,1.1463065147399902,2.070984363555908,1.508398175239563,3.3462533950805664,2,2849,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.44636908173561096,-1.8424186706542969,-4.309835433959961,5.368480682373047,2.2849345207214355,1.2611700296401978,5.01114559173584,2,2899,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.4403654932975769,-1.3327080011367798,-1.0088987350463867,6.536562919616699,1.6254894733428955,1.6320213079452515,5.7147440910339355,2,2949,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.4343283474445343,-2.0362706184387207,-6.409448623657227,1.5648058652877808,2.4425411224365234,3.1077380180358887,4.917832851409912,2,2999,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,2,2999,0.4979163110256195,3.6022815704345703,-42.156898498535156,23.815317153930664,4.498697280883789,-38.88371276855469,24.85126495361328,-0.896415650844574,0.23269090056419373,0.23269090056419373,0.23269090056419373,-1.5941722393035889,-4.647074222564697,1.3200339078903198,2.289327621459961,1.6413557529449463,4.026309013366699,-34.67575114118809,-146.1247872984968,131.1599715568591,-60.33783349348232,88.20702072251734,805.8,542,1000,191.37230729653652,-34.67575114118809
0.4287061393260956,-1.5294344425201416,-4.272712230682373,1.756064534187317,1.8062787055969238,1.1165695190429688,3.235605001449585,3,3049,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.42317286133766174,-1.9703887701034546,-6.706657409667969,0.3698531687259674,2.2919082641601562,2.7155377864837646,3.413210391998291,3,3099,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.41768115758895874,-1.9643337726593018,-6.85089111328125,0.6740701198577881,2.2506675720214844,2.0276577472686768,6.203262805938721,3,3149,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.4121879041194916,-2.020024061203003,-9.196065902709961,0.6094396114349365,2.2799429893493652,1.7486056089401245,4.374765396118164,3,3199,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.40673351287841797,-1.8825432062149048,-6.027196407318115,0.6780776977539062,2.0932977199554443,2.3487401008605957,4.140959739685059,3,3249,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.40108469128608704,-2.214881420135498,-8.758413314819336,1.0098669528961182,2.425139904022217,1.2138339281082153,4.745387554168701,3,3299,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.39563044905662537,-2.119030475616455,-6.612973690032959,0.6173243522644043,2.2859067916870117,0.9739272594451904,3.5731253623962402,3,3349,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.3903801739215851,-2.042023181915283,-6.887376308441162,0.8727877736091614,2.1715121269226074,2.1251418590545654,3.495927333831787,3,3399,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.38529258966445923,-2.5233139991760254,-12.405810356140137,0.49384647607803345,2.6463968753814697,0.8229727745056152,2.5203590393066406,3,3449,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.3798505961894989,-2.2462382316589355,-9.074068069458008,0.6458553075790405,2.321234703063965,1.1760703325271606,3.4483354091644287,3,3499,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.37429168820381165,-2.3624372482299805,-9.930678367614746,0.489973247051239,2.4047186374664307,1.3387140035629272,3.9153847694396973,3,3549,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.36905190348625183,-2.0498719215393066,-7.685616970062256,4.7257513999938965,2.057011127471924,1.6819477081298828,3.330578327178955,3,3599,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.3640284538269043,-2.583230972290039,-7.5232648849487305,0.6840225458145142,2.556999444961548,2.15035080909729,4.894757270812988,3,3649,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.35874810814857483,-2.3122119903564453,-8.934415817260742,1.024781346321106,2.256153106689453,1.2295337915420532,3.202833652496338,3,3699,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.3538144528865814,-2.4344615936279297,-8.429566383361816,0.6343170404434204,2.3437530994415283,1.1187783479690552,7.2807722091674805,3,3749,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.3486524224281311,-2.337064027786255,-10.037252426147461,0.5677375197410583,2.218639373779297,2.531294584274292,5.467380523681641,3,3799,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.34362733364105225,-2.896043300628662,-7.182088851928711,0.40475690364837646,2.711897373199463,1.229400873184204,5.150827884674072,3,3849,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.3385170102119446,-1.7621521949768066,1.0332632064819336,5.601899147033691,1.6272766590118408,2.7914719581604004,4.594893932342529,3,3899,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.33359190821647644,-2.4135334491729736,-8.066522598266602,0.8448470234870911,2.199031114578247,1.3612573146820068,6.536038875579834,3,3949,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.32880711555480957,-1.5168142318725586,-5.386313438415527,0.4826880395412445,1.3640410900115967,1.0553162097930908,5.487618923187256,3,3999,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,3,3999,0.38026756048202515,6.168641567230225,-41.77561569213867,28.745758056640625,6.950109481811523,-37.35930633544922,29.615522384643555,-0.7814680337905884,0.12719441950321198,0.12719441950321198,0.12719441950321198,-2.0829787254333496,-7.003194332122803,1.1445858478546143,2.143602132797241,1.6062034368515015,4.677619457244873,-48.0894248615452,-93.04063961503562,-18.95349515543785,-41.11973627881889,21.799831188388527,1000.0,1000,1000,0.0,-48.0894248615452
0.3239850401878357,-2.6441407203674316,-10.322473526000977,4.543343544006348,2.346686840057373,1.7689259052276611,3.9432315826416016,4,4049,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.3190667927265167,-2.668255567550659,-10.237533569335938,0.5305380821228027,2.3363876342773438,1.0958331823349,3.0538554191589355,4,4099,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.3142337203025818,-3.205622434616089,-10.531173706054688,1.0368751287460327,2.7699084281921387,2.6904938220977783,7.817143440246582,4,4149,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.30965811014175415,-2.8566298484802246,-6.758717060089111,0.8588674068450928,2.437406063079834,1.049654483795166,4.583626747131348,4,4199,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.3049486577510834,-2.694272994995117,-7.9929914474487305,0.7698291540145874,2.2692461013793945,1.2800877094268799,3.5242886543273926,4,4249,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.30033308267593384,-3.1179659366607666,-6.858025550842285,0.7837793827056885,2.592803478240967,1.411027431488037,4.680305480957031,4,4299,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.2958085834980011,-2.9424452781677246,-11.908061981201172,0.7988965511322021,2.416320323944092,1.3370617628097534,3.5840232372283936,4,4349,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.29145050048828125,-2.941298484802246,-7.891744613647461,0.6407946348190308,2.3862836360931396,1.0244911909103394,5.959837913513184,4,4399,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.28694847226142883,-2.421064853668213,-9.007265090942383,0.6251962780952454,1.9397287368774414,1.5946913957595825,3.6657142639160156,4,4449,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.28257203102111816,-3.228087902069092,-10.662014961242676,0.47396498918533325,2.5548791885375977,1.1750718355178833,4.472811222076416,4,4499,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.2782372236251831,-3.6225571632385254,-11.764286994934082,0.5972940325737,2.8324451446533203,2.389676809310913,6.183660507202148,4,4549,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.2739394009113312,-3.6024389266967773,-9.749883651733398,0.783687949180603,2.782817840576172,0.8607596158981323,3.677320718765259,4,4599,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.2696461081504822,-2.998274326324463,-10.556427955627441,0.7892146706581116,2.288153648376465,1.3320260047912598,4.085268020629883,4,4649,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.2654224634170532,-3.1409106254577637,-11.944953918457031,1.0393123626708984,2.368502140045166,1.263609528541565,4.713637828826904,4,4699,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.2612513601779938,-2.9865622520446777,-11.49158763885498,0.8381857872009277,2.2255115509033203,1.2204608917236328,3.7873520851135254,4,4749,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.25731417536735535,-3.5402119159698486,-10.273529052734375,0.900481104850769,2.608565330505371,0.8417481780052185,2.7274839878082275,4,4799,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.2532788813114166,-3.4215850830078125,-10.586002349853516,0.40773504972457886,2.492157459259033,1.291974425315857,2.965108871459961,4,4849,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.24939121305942535,-2.9088847637176514,-11.538742065429688,0.6696577072143555,2.0950756072998047,1.7422921657562256,4.866584777832031,4,4899,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.24558895826339722,-3.2173447608947754,-10.735739707946777,0.5815250873565674,2.291902542114258,0.8781090974807739,4.049056053161621,4,4949,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.2418726682662964,-2.8357014656066895,-11.12295150756836,0.7428299188613892,1.998289704322815,1.3036800622940063,2.6418042182922363,4,4999,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,4,4999,0.28336697816848755,9.349458694458008,-19.99480438232422,24.507688522338867,9.78981876373291,-18.036163330078125,25.16069793701172,-0.4403601288795471,0.04221624508500099,0.04221624508500099,0.04221624508500099,-2.9782261848449707,-9.888422012329102,0.765076756477356,2.351853132247925,1.4443352222442627,4.38124418258667,-85.56006518576324,-141.2733432961395,-56.881165314116515,-83.36615482392517,23.67242085023282,1000.0,1000,1000,0.0,-85.56006518576324
0.23829154670238495,-3.7193853855133057,-12.831872940063477,0.4914151430130005,2.5938005447387695,1.1914254426956177,2.6324970722198486,5,5049,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.234617680311203,-3.691967725753784,-11.870636940002441,0.40049654245376587,2.547088384628296,1.5931326150894165,4.458058834075928,5,5099,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.23095110058784485,-3.3395636081695557,-10.086181640625,0.34025341272354126,2.2791903018951416,1.7879520654678345,3.0754244327545166,5,5149,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.22738419473171234,-3.3829848766326904,-10.632255554199219,0.5469597578048706,2.2845749855041504,0.76887047290802,4.813910961151123,5,5199,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.22393493354320526,-3.319568634033203,-13.090080261230469,0.3440946340560913,2.218794107437134,2.031254529953003,4.183925151824951,5,5249,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.22039483487606049,-3.4248733520507812,-12.818184852600098,0.76039057970047,2.2650961875915527,0.7218871116638184,3.902517080307007,5,5299,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.21697670221328735,-4.158201217651367,-12.41928482055664,0.5179113745689392,2.72194766998291,2.153714656829834,5.828975677490234,5,5349,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.213669091463089,-4.223912239074707,-12.066791534423828,0.2243979573249817,2.7374401092529297,1.675497055053711,1.4780848026275635,5,5399,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.21042722463607788,-3.9204261302948,-10.880582809448242,0.2840674817562103,2.5158188343048096,1.214077115058899,6.0651092529296875,5,5449,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.20719122886657715,-4.165431976318359,-11.288040161132812,0.3736896514892578,2.646731376647949,0.9680894613265991,2.4015913009643555,5,5499,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.20402376353740692,-3.845733165740967,-11.741191864013672,0.33196577429771423,2.4198856353759766,0.8250983357429504,4.668208599090576,5,5549,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.20092983543872833,-3.7151341438293457,-10.248818397521973,0.5565298795700073,2.315464496612549,2.4549474716186523,3.4672818183898926,5,5599,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.19782274961471558,-4.4719085693359375,-11.751557350158691,0.34799665212631226,2.760321617126465,0.6567742228507996,2.8264143466949463,5,5649,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.19480326771736145,-4.126595497131348,-12.045242309570312,0.3122023642063141,2.523188591003418,1.3660552501678467,1.7421143054962158,5,5699,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.1918536126613617,-4.765280723571777,-13.002187728881836,0.2853347361087799,2.8868231773376465,1.2123990058898926,3.8339967727661133,5,5749,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.18880663812160492,-4.1287078857421875,-11.235017776489258,0.34854426980018616,2.4771640300750732,0.6838659048080444,2.4457650184631348,5,5799,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.185970738530159,-4.193327903747559,-11.46153450012207,0.4063039720058441,2.4932053089141846,1.0780855417251587,4.500112056732178,5,5849,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.18318821489810944,-3.782656192779541,-11.694924354553223,0.3748859763145447,2.2290945053100586,0.5342931747436523,5.151057243347168,5,5899,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.1804744005203247,-4.5244903564453125,-11.881202697753906,0.4450532793998718,2.643003463745117,1.3510843515396118,5.342502593994141,5,5949,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.1777372658252716,-3.7932682037353516,-11.692486763000488,0.41014233231544495,2.196258783340454,1.2149958610534668,2.328157901763916,5,5999,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,5,5999,0.20803600549697876,11.232017517089844,-3.563223361968994,20.147241592407227,11.47978401184082,-3.1523454189300537,20.64197540283203,-0.2477656900882721,0.013411879539489746,0.013411879539489746,0.013411879539489746,-3.854987859725952,-11.573123931884766,0.5387206077575684,2.4492135047912598,1.3589253425598145,4.051772117614746,-10.734793245466756,-105.89664080145303,167.28680232305157,-28.197101165111235,68.71895879021675,997.9,979,1000,6.299999999999999,-10.734793245466756
0.175079807639122,-4.114798545837402,-12.185876846313477,0.40218639373779297,2.3618173599243164,1.3462395668029785,3.582949161529541,6,6049,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.17253762483596802,-3.6712698936462402,-11.765174865722656,0.41964203119277954,2.089683771133423,1.1863763332366943,2.1709132194519043,6,6099,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.1699732542037964,-4.127801895141602,-11.158041954040527,0.6572818756103516,2.329709529876709,0.656764805316925,2.785536527633667,6,6149,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.16738976538181305,-4.494026184082031,-12.176355361938477,0.43030405044555664,2.514674663543701,1.4313561916351318,3.120645523071289,6,6199,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.16497062146663666,-4.71095085144043,-12.633956909179688,0.800220251083374,2.6147427558898926,2.078306198120117,3.914329767227173,6,6249,,,,,,,,,,,,,,,,,,,,,,,,,,,
