DQNModel/eps,DQNModel/loss,DQNModel/td_error,DQNModel/q_values/mean,DQNModel/q_values/max,DQNModel/q_values/min,Evaluation/reward/min,Evaluation/reward/mean,Evaluation/reward/median,reward,Evaluation/reward/max,Evaluation/length/min,Evaluation/length/mean,Evaluation/length/max,replay/Buffer/size,Online/total_steps,Online/episode_completed,Online/episodic_return,Online/episodic_length,epoch,step
0.10000000894069672,0.032363299280405045,0.018097877502441406,4.343020915985107,6.523427963256836,-0.28481364250183105,8,8.8,9.0,8.8,11,92,102.0,128,100000,160000,5874,5.7,68.0,30,154999
0.10000000894069672,0.031007306650280952,0.017218729481101036,4.29484748840332,6.552888870239258,-0.30322083830833435,0,5.4,8.0,5.4,10,6,65.0,120,100000,165000,5951,6.0,71.4,31,159999
0.10000000894069672,0.03193993493914604,0.01801455020904541,4.318233013153076,6.537520408630371,-0.2741866707801819,4,8.7,9.5,8.7,11,48,102.2,130,100000,170000,6032,5.1,61.6,32,164999
0.10000000894069672,0.032060060650110245,0.018392791971564293,4.311702251434326,6.611439228057861,-0.2940816283226013,0,6.3,8.0,6.3,11,6,75.6,130,100000,175000,6109,5.5,66.6,33,169999
0.10000000894069672,0.03019857220351696,0.01754661276936531,4.278842926025391,6.625245094299316,-0.3035414516925812,2,8.6,9.5,8.6,14,26,101.2,162,100000,180000,6175,6.2,75.2,34,174999
0.10000000894069672,0.030713364481925964,0.017458420246839523,4.2976813316345215,6.684765815734863,-0.28982266783714294,2,8.0,9.0,8.0,12,26,94.6,142,100000,185000,6243,7.2,85.6,35,179999
0.10000000894069672,0.03207283839583397,0.016792483627796173,4.341170310974121,6.904808044433594,-0.3003910183906555,3,8.0,9.0,8.0,17,38,89.6,150,100000,190000,6309,4.6,55.8,36,184999
0.10000000894069672,0.031224554404616356,0.015775499865412712,4.345988750457764,6.873917102813721,-0.29479682445526123,0,7.7,8.5,7.7,13,6,91.2,152,100000,195000,6381,6.7,80.2,37,189999
0.10000000894069672,0.032644905149936676,0.0163766797631979,4.40300989151001,7.08918571472168,-0.2863326966762543,0,6.6,7.5,6.6,11,6,79.8,130,100000,200000,6450,5.2,62.8,38,194999
0.10000000894069672,0.03383723273873329,0.01613696478307247,4.405124187469482,7.047358512878418,-0.31917694211006165,1,6.1,5.0,6.1,12,16,73.2,140,100000,205000,6527,4.1,50.4,39,199999
0.10000000894069672,0.03373334929347038,0.015016687102615833,4.390862464904785,7.03102970123291,-0.3456934094429016,0,5.5,6.0,5.5,11,6,66.2,128,100000,210000,6613,6.0,69.8,40,204999
0.10000000894069672,0.03895263746380806,0.016446629539132118,4.467243194580078,7.287118911743164,-0.3647138178348541,2,10.8,11.0,10.8,16,28,122.0,188,100000,215000,6673,6.7,80.4,41,209999
0.10000000894069672,0.038983747363090515,0.015738610178232193,4.573125839233398,7.235949993133545,-0.404435396194458,2,6.8,6.0,6.8,12,26,81.8,144,100000,220000,6739,6.9,82.2,42,214999
0.10000000894069672,0.03887563943862915,0.015830105170607567,4.726211071014404,7.258072853088379,-0.3534260392189026,4,13.8,14.5,13.8,20,50,125.6,160,100000,225000,6800,5.9,71.0,43,219999
0.10000000894069672,0.04302927851676941,0.017229614779353142,4.8468170166015625,7.4318156242370605,-0.3794858157634735,0,10.4,11.0,10.4,16,6,122.6,188,100000,230000,6862,4.2,51.8,44,224999
0.10000000894069672,0.04562761262059212,0.017316000536084175,4.973695278167725,7.721000671386719,-0.4189620018005371,1,8.7,9.5,8.7,19,16,102.2,212,100000,235000,6924,6.6,78.4,45,229999
0.10000000894069672,0.046224821358919144,0.015161210671067238,5.096549987792969,8.002026557922363,-0.45508715510368347,0,12.1,12.5,12.1,21,6,131.6,198,100000,240000,7002,6.7,72.6,46,234999
0.10000000894069672,0.05223315581679344,0.01654532551765442,5.323017120361328,8.960836410522461,-0.49145421385765076,3,9.0,12.0,9.0,13,38,106.4,154,100000,245000,7069,9.2,98.6,47,239999
0.10000000894069672,0.056499529629945755,0.017015758901834488,5.4905595779418945,9.494406700134277,-0.525348424911499,0,7.4,7.5,7.4,17,6,87.0,192,100000,250000,7146,6.0,71.8,48,244999
0.10000000894069672,0.059658605605363846,0.018538793548941612,5.6969895362854,10.153188705444336,-0.6165416836738586,0,13.7,13.5,13.7,21,6,131.4,174,100000,255000,7211,6.3,69.0,49,249999
0.10000000894069672,0.0627341940999031,0.0199737548828125,5.888360977172852,10.962854385375977,-0.6622714996337891,0,7.5,6.5,7.5,18,6,88.6,212,100000,260000,7272,7.8,81.0,50,254999
0.10000000894069672,0.06470680981874466,0.02046806365251541,6.052309989929199,11.70265007019043,-0.7175496816635132,0,8.6,7.5,8.6,19,6,97.0,212,100000,265000,7340,8.3,90.0,51,259999
0.10000000894069672,0.07120892405509949,0.022660208866000175,6.2872538566589355,12.717855453491211,-0.8595412373542786,3,9.7,11.0,9.7,19,38,110.0,184,100000,270000,7408,6.3,70.0,52,264999
0.10000000894069672,0.07594633847475052,0.024413442239165306,6.501286029815674,13.235265731811523,-0.826310932636261,0,11.1,13.5,11.1,22,6,124.6,234,100000,275000,7478,6.7,79.8,53,269999
0.10000000894069672,0.07969523966312408,0.02612016350030899,6.767701625823975,13.909553527832031,-0.8386149406433105,1,10.7,9.5,10.7,22,16,105.2,192,100000,280000,7555,11.2,108.0,54,274999
0.10000000894069672,0.08362514525651932,0.026350585743784904,7.018555641174316,14.446328163146973,-0.9031862020492554,0,9.4,11.0,9.4,15,6,109.0,174,100000,285000,7630,6.6,71.0,55,279999
0.10000000894069672,0.08734843879938126,0.029286984354257584,7.2922749519348145,14.752422332763672,-1.0273241996765137,0,10.9,12.5,10.9,21,6,103.8,164,100000,290000,7700,4.0,49.6,56,284999
0.10000000894069672,0.09315352141857147,0.029438894242048264,7.562108039855957,15.27255630493164,-1.1012611389160156,1,12.9,15.5,12.9,26,16,120.2,236,100000,295000,7771,4.8,51.0,57,289999
0.10000000894069672,0.09486905485391617,0.02992466650903225,7.835104465484619,15.347134590148926,-1.1011210680007935,3,13.8,16.5,13.8,20,38,122.6,154,100000,300000,7843,6.7,72.4,58,294999
0.10000000894069672,0.09685079753398895,0.03369680792093277,8.0717191696167,15.507675170898438,-1.1939035654067993,1,7.6,5.0,7.6,21,16,74.2,164,100000,305000,7917,2.5,32.8,59,299999
0.10000000894069672,0.094841368496418,0.031980689615011215,8.30345344543457,15.48531723022461,-1.2939691543579102,3,14.0,15.5,14.0,21,38,126.2,164,100000,310000,7985,6.2,66.8,60,304999
0.10000000894069672,0.0979633629322052,0.03591035306453705,8.490835189819336,15.444426536560059,-1.4342058897018433,0,10.8,7.0,10.8,27,6,97.8,256,100000,315000,8058,10.2,90.4,61,309999
0.10000000894069672,0.0973207876086235,0.03770748898386955,8.658637046813965,15.484335899353027,-1.3005168437957764,0,11.1,11.5,11.1,22,6,118.6,212,100000,320000,8122,6.2,61.0,62,314999
0.10000000894069672,0.09986910969018936,0.04124480113387108,8.732467651367188,15.473196983337402,-1.3082635402679443,3,13.2,11.5,13.2,22,38,125.4,208,100000,325000,8181,7.5,72.8,63,319999
0.10000000894069672,0.0980069488286972,0.040921952575445175,8.796493530273438,15.455400466918945,-1.2290935516357422,1,11.6,7.5,11.6,22,16,105.4,192,100000,330000,8257,4.2,46.0,64,324999
0.10000000894069672,0.09898123145103455,0.04312745854258537,9.004362106323242,15.777334213256836,-1.182295560836792,1,14.2,20.5,14.2,22,16,124.4,192,100000,335000,8330,3.7,45.8,65,329999
0.10000000894069672,0.09923001378774643,0.04358287155628204,9.165675163269043,15.916150093078613,-1.180214285850525,0,11.2,11.5,11.2,21,6,125.4,164,100000,340000,8396,6.1,65.4,66,334999
0.10000000894069672,0.09600292891263962,0.03975708782672882,9.331657409667969,16.525352478027344,-1.1771632432937622,1,10.7,10.5,10.7,22,16,121.2,206,100000,345000,8456,6.4,70.4,67,339999
0.10000000894069672,0.09682036936283112,0.040771204978227615,9.3843412399292,16.806455612182617,-1.1938523054122925,0,5.8,7.0,5.8,11,6,71.0,130,100000,350000,8530,4.1,50.0,68,344999
0.10000000894069672,0.1026478260755539,0.043518565595149994,9.47708511352539,17.31789779663086,-1.2029634714126587,1,11.6,10.0,11.6,22,16,111.4,174,100000,355000,8595,7.2,78.0,69,349999
0.10000000894069672,0.10301386564970016,0.04416920617222786,9.611638069152832,18.123428344726562,-1.253402590751648,0,12.9,15.0,12.9,24,6,114.2,196,100000,360000,8665,7.0,67.8,70,354999
0.10000000894069672,0.1022767424583435,0.04301118478178978,9.688815116882324,18.615739822387695,-1.3022493124008179,0,16.2,21.0,16.2,22,6,132.4,174,100000,365000,8725,13.7,123.6,71,359999
0.10000000894069672,0.10524140298366547,0.04745466634631157,9.851572036743164,18.944610595703125,-1.2341305017471313,1,14.0,14.0,14.0,24,16,125.6,196,100000,370000,8782,11.7,105.8,72,364999
0.10000000894069672,0.10191723704338074,0.04501491039991379,10.163917541503906,19.07794761657715,-1.1913683414459229,1,13.7,15.5,13.7,23,16,126.8,186,100000,375000,8844,8.5,79.4,73,369999
0.10000000894069672,0.1083630621433258,0.04680464416742325,10.568360328674316,19.04572105407715,-1.201634168624878,0,12.4,12.0,12.4,24,6,112.8,196,100000,380000,8903,8.9,89.2,74,374999
0.10000000894069672,0.10064787417650223,0.04403161630034447,10.835685729980469,19.04335594177246,-1.2180616855621338,1,11.7,11.5,11.7,24,16,101.8,196,100000,385000,8965,4.8,58.0,75,379999
0.10000000894069672,0.11036113649606705,0.0508577860891819,11.0538330078125,18.795061111450195,-1.3274495601654053,2,13.5,13.5,13.5,33,28,126.0,344,100000,390000,9037,4.9,51.8,76,384999
0.10000000894069672,0.11177093535661697,0.05203566327691078,11.336523056030273,18.73516082763672,-1.3989063501358032,0,12.8,13.0,12.8,23,6,121.8,184,100000,395000,9106,8.7,97.0,77,389999
0.10000000894069672,0.11077641695737839,0.05246791988611221,11.480864524841309,18.480361938476562,-1.3405143022537231,0,13.6,12.0,13.6,29,6,131.4,276,100000,400000,9160,12.8,120.2,78,394999
0.10000000894069672,0.11403822153806686,0.05621715262532234,11.502951622009277,18.35249137878418,-1.2680580615997314,2,14.9,12.5,14.9,29,26,154.6,318,100000,405000,9222,10.0,108.0,79,399999
0.10000000894069672,0.1062541976571083,0.051170822232961655,11.42508602142334,17.994443893432617,-1.2542452812194824,1,13.4,13.5,13.4,27,16,130.8,272,100000,410000,9263,14.8,143.4,80,404999
0.10000000894069672,0.09823917597532272,0.04882011190056801,11.29245662689209,17.651018142700195,-1.215392827987671,0,10.8,8.5,10.8,28,6,100.6,282,100000,415000,9328,9.3,82.2,81,409999
0.10000000894069672,0.09527833759784698,0.04925147816538811,11.127184867858887,17.343364715576172,-1.1947977542877197,0,11.0,5.5,11.0,27,6,107.4,268,100000,420000,9389,9.3,105.0,82,414999
0.10000000894069672,0.0886162593960762,0.04472118988633156,10.904057502746582,16.77330207824707,-1.2265636920928955,0,9.7,6.5,9.7,29,6,98.6,318,100000,425000,9447,5.9,63.2,83,419999
0.10000000894069672,0.09087181836366653,0.04756501317024231,10.656929969787598,16.286640167236328,-1.1112974882125854,0,13.5,13.0,13.5,27,6,123.6,254,100000,430000,9503,11.3,129.6,84,424999
0.10000000894069672,0.08640988916158676,0.04443421959877014,10.365406036376953,15.528550148010254,-1.2864460945129395,0,11.5,11.5,11.5,27,6,117.4,262,100000,435000,9555,9.8,97.2,85,429999
0.10000000894069672,0.0813506469130516,0.042235322296619415,10.206378936767578,15.035868644714355,-1.217238426208496,2,15.3,16.0,15.3,27,26,149.0,272,100000,440000,9612,5.8,61.0,86,434999
0.10000000894069672,0.08068960905075073,0.04197349399328232,10.052079200744629,14.51710033416748,-1.1513268947601318,0,13.9,15.0,13.9,25,6,125.0,206,100000,445000,9672,7.0,74.8,87,439999
0.10000000894069672,0.08240831643342972,0.04261327534914017,9.906394958496094,13.987092018127441,-1.0588788986206055,1,14.5,14.5,14.5,29,16,146.6,318,100000,450000,9730,10.2,104.2,88,444999
0.10000000894069672,0.07943619042634964,0.041936591267585754,9.825955390930176,13.722744941711426,-1.073930263519287,0,23.6,24.5,23.6,53,6,251.8,536,100000,455000,9789,12.5,123.0,89,449999
0.10000000894069672,0.07885923981666565,0.04238804802298546,9.687826156616211,13.537245750427246,-1.0042507648468018,0,10.1,6.5,10.1,24,6,97.6,212,100000,460000,9854,4.5,49.2,90,454999
0.10000000894069672,0.07666920125484467,0.04136812686920166,9.628207206726074,13.298751831054688,-0.9745795726776123,1,16.3,15.5,16.3,36,16,176.8,534,100000,465000,9929,9.4,110.8,91,459999
0.10000000894069672,0.07383664697408676,0.04094931483268738,9.460390090942383,13.078811645507812,-0.9880076050758362,0,6.5,6.5,6.5,19,6,76.0,212,100000,470000,9992,3.9,47.8,92,464999
0.10000000894069672,0.07841784507036209,0.042925428599119186,9.346733093261719,12.992696762084961,-1.0687215328216553,0,19.9,24.0,19.9,43,6,232.8,514,100000,475000,10051,6.2,73.2,93,469999
0.10000000894069672,0.07688958197832108,0.04371574521064758,9.259156227111816,13.097773551940918,-1.1540347337722778,2,20.9,24.5,20.9,32,26,230.8,496,100000,480000,10111,9.9,116.8,94,474999
0.10000000894069672,0.07279174029827118,0.04180389270186424,9.214911460876465,13.128609657287598,-1.0311321020126343,2,18.5,20.5,18.5,29,26,195.0,336,100000,485000,10173,5.7,68.4,95,479999
0.10000000894069672,0.07360134273767471,0.043956879526376724,9.176268577575684,13.1162748336792,-1.0767968893051147,2,12.7,9.5,12.7,28,26,126.8,264,100000,490000,10234,8.0,83.4,96,484999
0.10000000894069672,0.07064686715602875,0.040483586490154266,9.095839500427246,13.244417190551758,-1.042823076248169,3,12.7,6.5,12.7,29,38,133.8,368,100000,495000,10297,13.4,135.2,97,489999
0.10000000894069672,0.06971026957035065,0.03911609947681427,9.092126846313477,13.468177795410156,-1.1517974138259888,3,17.4,19.5,17.4,27,38,156.2,272,100000,500000,10357,10.3,100.8,98,494999
0.10000000894069672,0.06921938061714172,0.03858798369765282,9.129016876220703,13.587204933166504,-1.0960211753845215,0,12.1,5.5,12.1,28,6,127.4,318,100000,505000,10400,7.6,76.0,99,499999
0.10000000894069672,0.0698750764131546,0.03820802643895149,9.117738723754883,13.62269401550293,-1.0599576234817505,0,13.8,19.5,13.8,22,6,125.6,192,100000,510000,10469,8.4,83.6,100,504999
0.10000000894069672,0.0704403892159462,0.03939221054315567,9.091872215270996,13.581113815307617,-1.042785406112671,0,16.8,16.0,16.8,49,6,170.6,526,100000,515000,10535,11.1,106.0,101,509999
0.10000000894069672,0.06748951226472855,0.03581659123301506,9.040998458862305,13.536495208740234,-1.0960726737976074,3,10.9,5.5,10.9,24,38,97.6,196,100000,520000,10593,5.6,59.6,102,514999
0.10000000894069672,0.06919536739587784,0.03610427677631378,9.008454322814941,13.573343276977539,-0.9853324294090271,0,15.1,16.5,15.1,28,6,147.4,318,100000,525000,10647,10.5,100.4,103,519999
0.10000000894069672,0.07122751325368881,0.04034183919429779,9.015263557434082,13.629904747009277,-1.0483494997024536,1,12.7,12.0,12.7,27,16,116.4,274,100000,530000,10713,9.4,90.4,104,524999
0.10000000894069672,0.0670006200671196,0.03836887329816818,9.041543006896973,13.661226272583008,-1.0481884479522705,4,14.1,14.5,14.1,24,50,127.0,196,100000,535000,10771,7.8,78.2,105,529999
0.10000000894069672,0.06577615439891815,0.036104004830121994,9.110310554504395,13.737449645996094,-1.0347671508789062,0,14.0,18.5,14.0,23,6,123.4,186,100000,540000,10830,6.7,72.2,106,534999
0.10000000894069672,0.0693255215883255,0.04032791778445244,9.121397972106934,13.779884338378906,-1.0218584537506104,2,12.9,15.5,12.9,22,28,115.6,192,100000,545000,10887,8.2,81.4,107,539999
0.10000000894069672,0.06796227395534515,0.038978710770606995,9.153390884399414,13.72472858428955,-0.9664582014083862,1,9.8,6.0,9.8,22,16,93.6,174,100000,550000,10950,8.0,88.4,108,544999
0.10000000894069672,0.06716927140951157,0.038692742586135864,9.16818618774414,13.737801551818848,-1.0676801204681396,2,13.3,15.5,13.3,25,28,114.8,206,100000,555000,11018,6.8,67.2,109,549999
0.10000000894069672,0.0716300755739212,0.04098600894212723,9.115111351013184,13.763806343078613,-1.0574955940246582,2,12.4,10.5,12.4,24,26,108.8,202,100000,560000,11076,6.4,64.6,110,554999
0.10000000894069672,0.06883484125137329,0.04044920578598976,9.16481876373291,13.909899711608887,-0.9975234270095825,0,14.0,11.0,14.0,37,6,142.8,412,100000,565000,11166,7.1,70.8,111,559999
0.10000000894069672,0.06679532676935196,0.03831140324473381,9.210637092590332,13.920228004455566,-1.043497920036316,0,12.9,11.0,12.9,23,6,118.4,186,100000,570000,11227,8.9,88.4,112,564999
0.10000000894069672,0.06993421912193298,0.04327203333377838,9.241517066955566,13.952160835266113,-1.0857161283493042,1,11.0,4.0,11.0,25,16,105.0,212,100000,575000,11283,10.3,96.8,113,569999
0.10000000894069672,0.06617683172225952,0.038157783448696136,9.181506156921387,13.70327377319336,-1.0448030233383179,2,26.1,27.5,26.1,55,26,371.8,876,100000,580000,11343,4.8,51.0,114,574999
0.10000000894069672,0.06626813113689423,0.03693851828575134,9.111987113952637,13.547040939331055,-1.037888526916504,3,13.8,12.0,13.8,24,38,122.4,196,100000,585000,11381,10.5,93.4,115,579999
0.10000000894069672,0.06799838691949844,0.0390159972012043,9.073759078979492,13.470732688903809,-1.1932188272476196,2,14.8,12.0,14.8,28,26,147.2,318,100000,590000,11439,5.6,60.2,116,584999
0.10000000894069672,0.06503824889659882,0.03692219406366348,9.235077857971191,13.68484878540039,-1.130741834640503,1,17.3,21.5,17.3,27,16,146.8,228,100000,595000,11501,5.6,61.6,117,589999
0.10000000894069672,0.06956413388252258,0.041152723133563995,9.25583553314209,13.79174518585205,-1.0924019813537598,2,19.6,24.0,19.6,29,26,194.0,296,100000,600000,11557,10.4,100.2,118,594999
0.10000000894069672,0.06645339727401733,0.03784212842583656,9.254903793334961,13.800952911376953,-1.135703682899475,6,26.2,18.5,26.2,59,70,311.4,964,100000,605000,11614,9.9,99.0,119,599999
0.10000000894069672,0.06961546838283539,0.04131603240966797,9.30805492401123,13.95850944519043,-1.188247799873352,0,7.4,3.0,7.4,29,6,79.8,332,100000,610000,11667,8.2,87.0,120,604999
0.10000000894069672,0.06571245193481445,0.03752461448311806,9.323965072631836,14.040048599243164,-1.0955843925476074,3,21.5,15.5,21.5,59,38,242.0,666,100000,615000,11723,5.8,70.8,121,609999
0.10000000894069672,0.06768697500228882,0.03941319137811661,9.415708541870117,14.265762329101562,-1.0454665422439575,0,10.0,4.5,10.0,29,6,105.8,318,100000,620000,11770,6.2,68.4,122,614999
0.10000000894069672,0.06984705477952957,0.044203031808137894,9.509875297546387,14.417232513427734,-0.9794175028800964,1,14.7,14.0,14.7,36,16,142.2,432,100000,625000,11826,9.5,100.6,123,619999
0.10000000894069672,0.0692012682557106,0.04045339301228523,9.472260475158691,14.388809204101562,-1.029128909111023,1,16.3,16.0,16.3,36,16,178.6,418,100000,630000,11884,6.3,61.4,124,624999
0.10000000894069672,0.06825318932533264,0.03950038552284241,9.546026229858398,14.448163986206055,-0.9539559483528137,0,12.3,5.0,12.3,31,6,129.4,326,100000,635000,11938,8.9,91.2,125,629999
0.10000000894069672,0.06883122771978378,0.04208905249834061,9.543760299682617,14.358102798461914,-1.0346767902374268,2,11.5,8.0,11.5,29,28,114.0,310,100000,640000,12000,6.6,63.6,126,634999
0.10000000894069672,0.07058823108673096,0.04307090491056442,9.567974090576172,14.270487785339355,-1.110382080078125,0,12.1,4.5,12.1,31,6,123.0,340,100000,645000,12055,10.4,115.2,127,639999
0.10000000894069672,0.07100676000118256,0.04208274185657501,9.580096244812012,14.09223747253418,-1.1406779289245605,0,14.3,12.5,14.3,37,6,136.6,388,100000,650000,12117,7.3,77.6,128,644999
0.10000000894069672,0.07212669402360916,0.044272929430007935,9.624436378479004,14.07346248626709,-0.9815923571586609,1,8.4,4.5,8.4,29,16,101.8,444,100000,655000,12181,8.3,95.0,129,649999
0.10000000894069672,0.07174625992774963,0.043998051434755325,9.774242401123047,14.336359024047852,-1.0933336019515991,1,17.0,18.5,17.0,33,16,152.4,344,100000,660000,12233,9.6,92.6,130,654999
0.10000000894069672,0.07287707179784775,0.0440998412668705,9.776534080505371,14.38464641571045,-0.9737269282341003,1,14.7,13.0,14.7,30,16,202.6,566,100000,665000,12282,4.8,58.0,131,659999
0.10000000894069672,0.0687774270772934,0.04255376756191254,9.81833553314209,14.319571495056152,-0.9604189395904541,0,7.3,4.5,7.3,23,6,78.6,184,100000,670000,12345,7.1,75.4,132,664999
0.10000000894069672,0.06906839460134506,0.04280388727784157,9.816994667053223,14.208678245544434,-1.0221387147903442,0,10.2,6.0,10.2,26,6,123.8,506,100000,675000,12404,7.5,81.2,133,669999
0.10000000894069672,0.07257633656263351,0.045813847333192825,9.87087345123291,14.229496955871582,-1.0140607357025146,1,15.3,14.0,15.3,29,16,155.4,368,100000,680000,12462,7.5,83.8,134,674999
