DQNModel/eps,DQNModel/loss,DQNModel/td_error,DQNModel/q_values/mean,DQNModel/q_values/max,DQNModel/q_values/min,Evaluation/reward/min,Evaluation/reward/mean,Evaluation/reward/median,reward,Evaluation/reward/max,Evaluation/length/min,Evaluation/length/mean,Evaluation/length/max,replay/Buffer/size,Online/total_steps,Online/episode_completed,Online/episodic_return,Online/episodic_length,epoch,step
0.10000000894069672,0.002691759495064616,6.656005280092359e-05,1.684256672859192,2.390723466873169,1.313185691833496,7,25.8,29.5,25.8,36,2501,2501.0,2501,100000,255000,101,25.2,2501.0,24,249999
0.10000000894069672,0.0027575704734772444,6.983223283896223e-05,1.6913068294525146,2.38576078414917,1.3199266195297241,2,26.1,27.0,26.1,35,2501,2501.0,2501,100000,265000,105,22.5,2501.0,25,259999
0.10000000894069672,0.0027630655094981194,7.671873754588887e-05,1.699371099472046,2.3902342319488525,1.3157023191452026,11,28.3,30.0,28.3,34,2501,2501.0,2501,100000,275000,109,22.6,2501.0,26,269999
0.10000000894069672,0.0027369752060621977,6.936416320968419e-05,1.6860581636428833,2.3938870429992676,1.305149793624878,4,12.5,11.0,12.5,24,2501,2501.0,2501,100000,285000,113,24.4,2501.0,27,279999
0.10000000894069672,0.002591722412034869,7.500466017518193e-05,1.6719080209732056,2.372577428817749,1.300188660621643,19,24.2,23.5,24.2,31,2501,2501.0,2501,100000,295000,117,25.5,2501.0,28,289999
0.10000000894069672,0.002417269628494978,7.417052984237671e-05,1.6534833908081055,2.3442842960357666,1.2878438234329224,22,31.0,31.5,31.0,37,2501,2501.0,2501,100000,305000,121,24.9,2501.0,29,299999
0.10000000894069672,0.0025473698042333126,7.17775255907327e-05,1.6634607315063477,2.3478267192840576,1.294446587562561,0,7.9,6.5,7.9,20,2501,2501.0,2501,100000,315000,125,24.5,2501.0,30,309999
0.10000000894069672,0.0026918030343949795,6.656474579358473e-05,1.7145886421203613,2.400871992111206,1.3366237878799438,16,33.6,35.0,33.6,41,2501,2501.0,2501,100000,325000,129,22.5,2501.0,31,319999
0.10000000894069672,0.0026897485367953777,8.959243132267147e-05,1.7558029890060425,2.4544575214385986,1.3782269954681396,0,10.1,10.5,10.1,19,2501,2501.0,2501,100000,335000,133,23.7,2501.0,32,329999
0.10000000894069672,0.002534756436944008,0.00012102939217584208,1.7413984537124634,2.461326837539673,1.3836544752120972,2,22.9,24.5,22.9,36,2501,2501.0,2501,100000,345000,137,22.7,2501.0,33,339999
0.10000000894069672,0.0026559950783848763,0.0001181356783490628,1.7391173839569092,2.437591314315796,1.3746228218078613,22,30.3,29.5,30.3,38,2501,2501.0,2501,100000,355000,141,23.9,2501.0,34,349999
0.10000000894069672,0.0026535128708928823,0.000125787133583799,1.749337077140808,2.4461727142333984,1.3858493566513062,0,12.4,14.5,12.4,23,2501,2501.0,2501,100000,365000,145,22.4,2501.0,35,359999
0.10000000894069672,0.0026679306756705046,6.864978786325082e-05,1.7595752477645874,2.4580602645874023,1.3879363536834717,18,23.9,23.0,23.9,33,2501,2501.0,2501,100000,375000,149,24.0,2501.0,36,369999
0.10000000894069672,0.0026870043948292732,8.701283513801172e-05,1.7915695905685425,2.4950733184814453,1.4201005697250366,8,27.1,28.0,27.1,36,2501,2501.0,2501,100000,385000,153,25.1,2501.0,37,379999
0.10000000894069672,0.0026851820293813944,8.44416645122692e-05,1.7877521514892578,2.488954782485962,1.4166327714920044,7,23.3,25.5,23.3,34,2501,2501.0,2501,100000,395000,157,25.7,2501.0,38,389999
0.10000000894069672,0.0026326943188905716,0.00010480247874511406,1.772665023803711,2.476961851119995,1.409481406211853,0,18.9,21.0,18.9,33,2501,2501.0,2501,100000,405000,161,26.7,2501.0,39,399999
0.10000000894069672,0.0026757961604744196,9.270574810216203e-05,1.7639356851577759,2.467219352722168,1.399135947227478,29,33.2,32.5,33.2,42,2501,2501.0,2501,100000,415000,165,25.5,2501.0,40,409999
0.10000000894069672,0.0027531106024980545,0.00013030694390181452,1.7821831703186035,2.5011515617370605,1.4033105373382568,23,31.3,31.5,31.3,38,2501,2501.0,2501,100000,425000,169,22.2,2501.0,41,419999
0.10000000894069672,0.0028440384194254875,9.675550245447084e-05,1.7895305156707764,2.487978219985962,1.3994245529174805,5,13.9,13.5,13.9,24,2501,2501.0,2501,100000,435000,173,19.7,2501.0,42,429999
0.10000000894069672,0.002590468619018793,6.048520663171075e-05,1.7961900234222412,2.495738983154297,1.422049641609192,5,28.6,28.5,28.6,41,2501,2501.0,2501,100000,445000,177,20.0,2501.0,43,439999
0.10000000894069672,0.0026419349014759064,7.041815115371719e-05,1.801891803741455,2.509399890899658,1.4293172359466553,10,24.0,25.5,24.0,34,2501,2501.0,2501,100000,455000,181,21.0,2501.0,44,449999
0.10000000894069672,0.0026967055164277554,8.363695815205574e-05,1.8185867071151733,2.5280799865722656,1.4445267915725708,15,30.0,31.0,30.0,39,2501,2501.0,2501,100000,465000,185,24.6,2501.0,45,459999
0.10000000894069672,0.0026793547440320253,0.00011585249012568966,1.8327003717422485,2.5520355701446533,1.4667357206344604,9,18.7,18.0,18.7,24,2501,2501.0,2501,100000,475000,189,22.3,2501.0,46,469999
0.10000000894069672,0.002770198741927743,0.00012765312567353249,1.8062925338745117,2.508087396621704,1.445131778717041,2,16.1,19.0,16.1,26,2501,2501.0,2501,100000,485000,193,23.0,2501.0,47,479999
0.10000000894069672,0.002624401357024908,0.00014522105630021542,1.8056989908218384,2.49851131439209,1.4463328123092651,13,21.5,24.5,21.5,28,2501,2501.0,2501,100000,495000,197,23.6,2501.0,48,489999
0.10000000894069672,0.0025980824138969183,0.00012479971337597817,1.7834187746047974,2.5093114376068115,1.4237090349197388,23,30.9,30.0,30.9,40,2501,2501.0,2501,100000,505000,201,23.3,2501.0,49,499999
0.10000000894069672,0.0027604757342487574,8.14233353594318e-05,1.7785372734069824,2.4819493293762207,1.4176924228668213,3,23.1,26.5,23.1,30,2501,2501.0,2501,100000,515000,205,22.7,2501.0,50,509999
0.10000000894069672,0.0029874031897634268,0.00013875195872969925,1.7835910320281982,2.483597755432129,1.4026579856872559,2,15.9,18.0,15.9,26,2501,2501.0,2501,100000,525000,209,23.0,2501.0,51,519999
0.10000000894069672,0.002789729740470648,0.00011857591016450897,1.7688449621200562,2.450890302658081,1.3990978002548218,6,15.5,14.5,15.5,28,2501,2501.0,2501,100000,535000,213,22.1,2501.0,52,529999
0.10000000894069672,0.002761065261438489,8.750028064241633e-05,1.763859748840332,2.4605553150177,1.3972904682159424,3,20.8,24.0,20.8,28,2501,2501.0,2501,100000,545000,217,22.6,2501.0,53,539999
0.10000000894069672,0.002761567011475563,0.00011848335270769894,1.7431937456130981,2.4679300785064697,1.3802860975265503,2,16.7,17.5,16.7,25,2501,2501.0,2501,100000,555000,221,21.7,2501.0,54,549999
0.10000000894069672,0.0028980644419789314,0.00012360911932773888,1.707298994064331,2.3899450302124023,1.338333249092102,1,21.0,20.5,21.0,33,2501,2501.0,2501,100000,565000,225,21.3,2501.0,55,559999
0.10000000894069672,0.0027082115411758423,0.00012828389299102128,1.7157708406448364,2.4047417640686035,1.3545209169387817,15,28.0,28.5,28.0,38,2501,2501.0,2501,100000,575000,229,21.5,2501.0,56,569999
0.10000000894069672,0.0028453238774091005,0.00010827032383531332,1.7267992496490479,2.4275460243225098,1.3633339405059814,17,26.9,30.0,26.9,34,2501,2501.0,2501,100000,585000,233,22.8,2501.0,57,579999
0.10000000894069672,0.002780522219836712,0.00010590448073344305,1.7252023220062256,2.403226852416992,1.3607581853866577,18,27.3,27.5,27.3,35,2501,2501.0,2501,100000,595000,237,24.4,2501.0,58,589999
0.10000000894069672,0.0027305767871439457,0.0001221600832650438,1.703007459640503,2.3868250846862793,1.3498159646987915,9,27.2,30.0,27.2,34,2501,2501.0,2501,100000,605000,241,23.0,2501.0,59,599999
0.10000000894069672,0.0028278769459575415,0.0001049730199156329,1.7054390907287598,2.4134483337402344,1.3413792848587036,17,26.6,28.5,26.6,32,2501,2501.0,2501,100000,615000,245,23.7,2501.0,60,609999
0.10000000894069672,0.0029044176917523146,9.973190753953531e-05,1.7171294689178467,2.41232967376709,1.347232460975647,29,31.8,31.5,31.8,36,2501,2501.0,2501,100000,625000,249,24.3,2501.0,61,619999
0.10000000894069672,0.0028513381257653236,0.00011694121349137276,1.7362699508666992,2.430262804031372,1.3722050189971924,0,9.0,10.0,9.0,17,2501,2501.0,2501,100000,635000,253,22.9,2501.0,62,629999
0.10000000894069672,0.002717951312661171,9.298266377300024e-05,1.7281543016433716,2.4170122146606445,1.3701703548431396,7,21.1,21.0,21.1,33,2501,2501.0,2501,100000,645000,257,23.1,2501.0,63,639999
0.10000000894069672,0.0027893269434571266,0.00010555456537986174,1.7324888706207275,2.422048330307007,1.3686885833740234,12,30.2,33.5,30.2,42,2501,2501.0,2501,100000,655000,261,21.8,2501.0,64,649999
0.10000000894069672,0.002743513323366642,0.0001196934244944714,1.7427984476089478,2.4442503452301025,1.3769208192825317,10,23.6,24.5,23.6,36,2501,2501.0,2501,100000,665000,265,22.2,2501.0,65,659999
0.10000000894069672,0.002734196139499545,0.00010688429756555706,1.76375150680542,2.4729225635528564,1.3948882818222046,9,12.8,12.0,12.8,19,2501,2501.0,2501,100000,675000,269,23.8,2501.0,66,669999
0.10000000894069672,0.002781715476885438,0.00013792788377031684,1.763815999031067,2.458930015563965,1.3939639329910278,12,24.5,26.0,24.5,34,2501,2501.0,2501,100000,685000,273,22.9,2501.0,67,679999
0.10000000894069672,0.002743393648415804,0.0001584682904649526,1.743343710899353,2.4328551292419434,1.373918056488037,4,14.9,17.0,14.9,27,2501,2501.0,2501,100000,695000,277,21.3,2501.0,68,689999
0.10000000894069672,0.002671352820470929,0.00016043911455199122,1.742505431175232,2.4274208545684814,1.380050539970398,25,30.1,29.5,30.1,37,2501,2501.0,2501,100000,705000,281,22.1,2501.0,69,699999
0.10000000894069672,0.002723987912759185,0.00015073642134666443,1.7471808195114136,2.438467502593994,1.3817518949508667,0,15.4,18.5,15.4,24,2501,2501.0,2501,100000,715000,285,23.3,2501.0,70,709999
0.10000000894069672,0.0026424864772707224,0.00012894842075183988,1.739784598350525,2.424177646636963,1.3808704614639282,8,27.5,29.0,27.5,36,2501,2501.0,2501,100000,725000,289,24.6,2501.0,71,719999
0.10000000894069672,0.002932133385911584,0.00016047841927502304,1.7706571817398071,2.467121124267578,1.3986824750900269,2,22.8,24.0,22.8,40,2501,2501.0,2501,100000,735000,293,23.3,2501.0,72,729999
0.10000000894069672,0.0027838011737912893,0.00018229718261864036,1.7571476697921753,2.443618059158325,1.396823763847351,7,20.7,23.0,20.7,27,2501,2501.0,2501,100000,745000,297,24.4,2501.0,73,739999
0.10000000894069672,0.002726835198700428,0.00019055329903494567,1.7536275386810303,2.4396533966064453,1.3917537927627563,9,21.4,25.0,21.4,28,2501,2501.0,2501,100000,755000,301,22.8,2501.0,74,749999
0.10000000894069672,0.002613443648442626,0.00014545541489496827,1.7391550540924072,2.4135076999664307,1.3724650144577026,1,23.6,28.5,23.6,34,2501,2501.0,2501,100000,765000,305,24.1,2501.0,75,759999
0.10000000894069672,0.0027821355033665895,0.0001202463754452765,1.7393418550491333,2.4393041133880615,1.3607765436172485,1,23.4,28.0,23.4,35,2501,2501.0,2501,100000,775000,309,23.5,2501.0,76,769999
0.10000000894069672,0.00284344214014709,0.00012540738680399954,1.7431080341339111,2.4393675327301025,1.3554176092147827,18,30.5,30.5,30.5,38,2501,2501.0,2501,100000,785000,313,23.6,2501.0,77,779999
0.10000000894069672,0.002718893578276038,8.49735879455693e-05,1.7541289329528809,2.409821033477783,1.3608644008636475,30,35.3,34.5,35.3,44,2501,2501.0,2501,100000,795000,317,23.5,2501.0,78,789999
0.10000000894069672,0.0027670501731336117,8.489425090374425e-05,1.7566817998886108,2.4199140071868896,1.3535964488983154,28,34.2,35.0,34.2,38,2501,2501.0,2501,100000,805000,321,25.4,2501.0,79,799999
0.10000000894069672,0.00275053340010345,0.00014263093180488795,1.7513681650161743,2.417530059814453,1.3488054275512695,0,15.2,15.5,15.2,27,2501,2501.0,2501,100000,815000,325,26.3,2501.0,80,809999
0.10000000894069672,0.0026350237894803286,0.00011225978232687339,1.738895297050476,2.402225971221924,1.3429107666015625,21,36.7,38.0,36.7,43,2501,2501.0,2501,100000,825000,329,28.2,2501.0,81,819999
0.10000000894069672,0.002604701556265354,0.00012051837256876752,1.7176299095153809,2.389997959136963,1.3335670232772827,2,23.3,23.0,23.3,38,2501,2501.0,2501,100000,835000,333,28.5,2501.0,82,829999
0.10000000894069672,0.0028191509190946817,0.000149512619827874,1.7368680238723755,2.3925065994262695,1.3368182182312012,18,29.0,29.5,29.0,37,2501,2501.0,2501,100000,845000,337,27.4,2501.0,83,839999
0.10000000894069672,0.0027252694126218557,0.00010185221617575735,1.7542831897735596,2.4178879261016846,1.347686767578125,13,29.0,30.0,29.0,41,2501,2501.0,2501,100000,855000,341,23.6,2501.0,84,849999
0.10000000894069672,0.0027053714729845524,8.027962758205831e-05,1.7717394828796387,2.452969789505005,1.3631621599197388,26,34.4,36.5,34.4,39,2501,2501.0,2501,100000,865000,345,23.6,2501.0,85,859999
0.10000000894069672,0.0026499703526496887,0.00010940397623926401,1.7791156768798828,2.4679877758026123,1.3872874975204468,16,30.5,30.5,30.5,39,2501,2501.0,2501,100000,875000,349,25.4,2501.0,86,869999
0.10000000894069672,0.0026847426779568195,0.00011693876149365678,1.7804125547409058,2.452883005142212,1.3867870569229126,4,19.1,21.0,19.1,26,2501,2501.0,2501,100000,885000,353,25.8,2501.0,87,879999
0.10000000894069672,0.003021703800186515,9.816606325330213e-05,1.7981559038162231,2.4747188091278076,1.3767162561416626,0,24.8,27.5,24.8,34,2501,2501.0,2501,100000,895000,357,24.7,2501.0,88,889999
0.10000000894069672,0.002886934671550989,0.00011888525477843359,1.7934998273849487,2.4743270874023438,1.382914423942566,22,27.2,27.5,27.2,33,2501,2501.0,2501,100000,905000,361,24.0,2501.0,89,899999
0.10000000894069672,0.002939525991678238,5.126135511090979e-05,1.784536361694336,2.48419189453125,1.3797677755355835,13,27.8,29.5,27.8,35,2501,2501.0,2501,100000,915000,365,24.8,2501.0,90,909999
0.10000000894069672,0.0027235462330281734,0.00010693427611840889,1.7961677312850952,2.474010705947876,1.395825982093811,8,30.1,31.5,30.1,40,2501,2501.0,2501,100000,925000,369,25.2,2501.0,91,919999
0.10000000894069672,0.0029154904186725616,0.00014282860502135009,1.8098328113555908,2.472695827484131,1.3943138122558594,12,29.0,32.0,29.0,38,2501,2501.0,2501,100000,935000,373,27.5,2501.0,92,929999
0.10000000894069672,0.002779036294668913,0.00015059745055623353,1.8111082315444946,2.454319953918457,1.403520107269287,4,16.5,17.5,16.5,32,2501,2501.0,2501,100000,945000,377,26.9,2501.0,93,939999
0.10000000894069672,0.002743886783719063,0.0001105022311094217,1.8263624906539917,2.492396831512451,1.4208751916885376,19,28.6,30.0,28.6,34,2501,2501.0,2501,100000,955000,381,26.6,2501.0,94,949999
0.10000000894069672,0.0027329917065799236,0.0001529004512121901,1.8278958797454834,2.498430013656616,1.4282015562057495,18,31.7,33.5,31.7,41,2501,2501.0,2501,100000,965000,385,28.1,2501.0,95,959999
0.10000000894069672,0.002965085208415985,0.00019021616026293486,1.8441452980041504,2.510049819946289,1.4206910133361816,17,31.0,31.5,31.0,37,2501,2501.0,2501,100000,975000,389,27.7,2501.0,96,969999
0.10000000894069672,0.0028390365187078714,0.00013089441927149892,1.8744093179702759,2.5358660221099854,1.4492071866989136,8,24.2,26.0,24.2,32,2501,2501.0,2501,100000,985000,393,28.4,2501.0,97,979999
0.10000000894069672,0.002766459947451949,0.00015405236626975238,1.8690659999847412,2.5219218730926514,1.456968069076538,4,28.8,32.0,28.8,36,2501,2501.0,2501,100000,995000,397,26.6,2501.0,98,989999
0.10000000894069672,0.002604282693937421,9.646018588682637e-05,1.8749133348464966,2.551691770553589,1.4661729335784912,33,37.9,37.5,37.9,44,2501,2501.0,2501,100000,1005000,401,28.6,2501.0,99,999999
0.10000000894069672,0.002810003934428096,9.902267629513517e-05,1.907876968383789,2.5833206176757812,1.4849061965942383,9,22.9,26.5,22.9,32,2501,2501.0,2501,100000,1015000,405,29.9,2501.0,100,1009999
0.10000000894069672,0.003058082889765501,0.00017214074614457786,1.9365041255950928,2.5999786853790283,1.4890782833099365,6,28.1,30.0,28.1,41,2501,2501.0,2501,100000,1025000,409,28.6,2501.0,101,1019999
0.10000000894069672,0.0028667962178587914,0.00019511341815814376,1.9428576231002808,2.595728874206543,1.5150340795516968,9,28.4,33.0,28.4,39,2501,2501.0,2501,100000,1035000,413,28.1,2501.0,102,1029999
0.10000000894069672,0.0027601802721619606,0.0001604290446266532,1.943656086921692,2.621974229812622,1.5186353921890259,1,29.8,33.5,29.8,42,2501,2501.0,2501,100000,1045000,417,28.1,2501.0,103,1039999
0.10000000894069672,0.0026832197327166796,0.0002021215477725491,1.9419515132904053,2.6106679439544678,1.5192066431045532,8,18.3,18.5,18.3,31,2501,2501.0,2501,100000,1055000,421,27.4,2501.0,104,1049999
0.10000000894069672,0.002822666196152568,0.00020210740331094712,1.9365960359573364,2.621264696121216,1.5074843168258667,15,26.3,28.0,26.3,33,2501,2501.0,2501,100000,1065000,425,27.9,2501.0,105,1059999
0.10000000894069672,0.002920110011473298,0.0002262590714963153,1.942578673362732,2.593022346496582,1.50724196434021,20,30.8,33.0,30.8,38,2501,2501.0,2501,100000,1075000,429,28.4,2501.0,106,1069999
0.10000000894069672,0.002955041127279401,0.00025816820561885834,1.9536675214767456,2.603346109390259,1.522260308265686,23,32.5,34.0,32.5,39,2501,2501.0,2501,100000,1085000,433,27.2,2501.0,107,1079999
0.10000000894069672,0.0028544410597532988,0.00021080866281408817,1.9596905708312988,2.6098973751068115,1.5301520824432373,1,18.9,22.0,18.9,28,2501,2501.0,2501,100000,1095000,437,27.7,2501.0,108,1089999
0.10000000894069672,0.0028806503396481276,0.0002219890884589404,1.9669259786605835,2.6344125270843506,1.5447628498077393,29,37.4,38.0,37.4,45,2501,2501.0,2501,100000,1105000,441,28.6,2501.0,109,1099999
0.10000000894069672,0.003008185885846615,0.00018019005074165761,1.9859646558761597,2.6455397605895996,1.5377618074417114,32,41.0,42.0,41.0,48,2501,2501.0,2501,100000,1115000,445,29.7,2501.0,110,1109999
0.10000000894069672,0.0030262514483183622,0.00020702643087133765,2.008000612258911,2.6646151542663574,1.5528442859649658,6,16.7,17.5,16.7,23,2501,2501.0,2501,100000,1125000,449,29.8,2501.0,111,1119999
0.10000000894069672,0.002916879951953888,0.00019265127775724977,1.9999672174453735,2.663195848464966,1.5435690879821777,0,4.6,4.0,4.6,14,2501,2501.0,2501,100000,1135000,453,30.8,2501.0,112,1129999
0.10000000894069672,0.0028406770434230566,0.00019771371444221586,1.9838894605636597,2.6394968032836914,1.533129334449768,32,40.0,42.0,40.0,48,2501,2501.0,2501,100000,1145000,457,29.6,2501.0,113,1139999
0.10000000894069672,0.0028565223328769207,0.00023693231923971325,1.9669109582901,2.633423328399658,1.5077725648880005,1,33.9,39.5,33.9,46,2501,2501.0,2501,100000,1155000,461,31.1,2501.0,114,1149999
0.10000000894069672,0.0030092999804764986,0.0001600244577275589,1.9660176038742065,2.634770393371582,1.4879692792892456,17,34.2,36.5,34.2,47,2501,2501.0,2501,100000,1165000,465,31.3,2501.0,115,1159999
0.10000000894069672,0.0031418076250702143,0.00018360336252953857,2.012470245361328,2.662476062774658,1.5293937921524048,25,34.4,35.5,34.4,40,2501,2501.0,2501,100000,1175000,469,28.9,2501.0,116,1169999
0.10000000894069672,0.003037702990695834,0.00021467692567966878,2.0326430797576904,2.6785507202148438,1.5684024095535278,8,32.4,35.0,32.4,40,2501,2501.0,2501,100000,1185000,473,29.4,2501.0,117,1179999
0.10000000894069672,0.0029484224505722523,0.00026749694370664656,2.0044260025024414,2.6622493267059326,1.5526096820831299,0,21.8,25.0,21.8,29,2501,2501.0,2501,100000,1195000,477,30.4,2501.0,118,1189999
0.10000000894069672,0.002651167567819357,0.0001766327623045072,1.9821058511734009,2.6362102031707764,1.5427114963531494,36,39.4,38.5,39.4,43,2501,2501.0,2501,100000,1205000,481,30.3,2501.0,119,1199999
0.10000000894069672,0.0027854680083692074,0.0002426913706585765,1.9536855220794678,2.603300094604492,1.5157896280288696,23,35.0,35.5,35.0,44,2501,2501.0,2501,100000,1215000,485,32.1,2501.0,120,1209999
0.10000000894069672,0.0026623960584402084,0.0001591715554241091,1.9473744630813599,2.595914840698242,1.5163804292678833,10,40.7,46.0,40.7,49,2501,2501.0,2501,100000,1225000,489,32.1,2501.0,121,1219999
0.10000000894069672,0.003094268264248967,0.00027617625892162323,1.9731193780899048,2.616382122039795,1.5185439586639404,10,22.9,24.5,22.9,30,2501,2501.0,2501,100000,1235000,493,31.8,2501.0,122,1229999
0.10000000894069672,0.0029402105137705803,0.00026818725746124983,1.9926538467407227,2.633917808532715,1.545153021812439,38,42.8,42.0,42.8,47,2501,2501.0,2501,100000,1245000,497,31.3,2501.0,123,1239999
0.10000000894069672,0.0028303461149334908,0.00018086584168486297,2.009126901626587,2.6640236377716064,1.5674424171447754,16,36.8,39.5,36.8,46,2501,2501.0,2501,100000,1255000,501,32.6,2501.0,124,1249999
0.10000000894069672,0.002779814414680004,0.00023560314730275422,2.0063416957855225,2.656658172607422,1.5702643394470215,40,44.9,45.0,44.9,50,2501,2501.0,2501,100000,1265000,505,32.7,2501.0,125,1259999
0.10000000894069672,0.0028026264626532793,0.0002523883304093033,2.0214881896972656,2.671342372894287,1.5926461219787598,11,35.0,38.5,35.0,47,2501,2501.0,2501,100000,1275000,509,32.3,2501.0,126,1269999
0.10000000894069672,0.002862819703295827,0.0002539584820624441,2.035367250442505,2.6987006664276123,1.6111031770706177,31,41.7,42.0,41.7,49,2501,2501.0,2501,100000,1285000,513,34.4,2501.0,127,1279999
0.10000000894069672,0.003083073766902089,0.0002908828610088676,2.062084197998047,2.710390090942383,1.6054046154022217,16,38.6,41.5,38.6,45,2501,2501.0,2501,100000,1295000,517,34.9,2501.0,128,1289999
