DQNModel/eps,DQNModel/loss,DQNModel/td_error,DQNModel/q_values/mean,DQNModel/q_values/max,DQNModel/q_values/min,Evaluation/reward/min,Evaluation/reward/mean,Evaluation/reward/median,reward,Evaluation/reward/max,Evaluation/length/min,Evaluation/length/mean,Evaluation/length/max,replay/Buffer/size,Online/total_steps,Online/episode_completed,Online/episodic_return,Online/episodic_length,epoch,step
0.10000000894069672,0.03332003578543663,0.000781500362791121,9.377823829650879,14.381765365600586,0.11341775208711624,3,25.7,23.0,25.7,47,17,249.3,510,100000,160000,1588,14.3,113.8,30,154999
0.10000000894069672,0.035362645983695984,0.00018816233205143362,9.267607688903809,14.503259658813477,-0.02356005273759365,17,26.8,23.0,26.8,47,99,236.5,455,100000,165000,1619,22.3,192.9,31,159999
0.10000000894069672,0.03502419590950012,0.0020009037107229233,9.137224197387695,14.6241455078125,-0.10436280816793442,3,21.1,19.0,21.1,46,18,268.1,563,100000,170000,1642,29.6,272.7,32,164999
0.10000000894069672,0.0332922600209713,0.001235244912095368,8.970813751220703,14.774169921875,-0.11063111573457718,5,19.7,21.0,19.7,46,29,174.8,427,100000,175000,1663,17.1,152.9,33,169999
0.10000000894069672,0.036889247596263885,-0.0009925527265295386,8.857864379882812,14.837839126586914,-0.23001722991466522,0,16.5,21.0,16.5,35,17,173.4,286,100000,180000,1688,31.1,274.4,34,174999
0.10000000894069672,0.034702423959970474,0.001542777637951076,8.695707321166992,14.727171897888184,-0.1827310472726822,5,26.1,23.0,26.1,48,28,217.9,432,100000,185000,1712,20.2,168.6,35,179999
0.10000000894069672,0.037294045090675354,-0.001840412151068449,8.559589385986328,14.562289237976074,-0.17983146011829376,3,31.9,23.0,31.9,71,18,305.8,675,100000,190000,1732,33.0,293.5,36,184999
0.10000000894069672,0.033674925565719604,0.0003831197100225836,8.58646297454834,14.676968574523926,-0.22229237854480743,6,22.3,23.0,22.3,37,37,214.6,327,100000,195000,1762,22.7,182.2,37,189999
0.10000000894069672,0.03667186200618744,-0.0006343213026411831,8.557487487792969,14.725318908691406,-0.15816877782344818,7,21.4,19.0,21.4,46,39,167.3,411,100000,200000,1787,22.8,198.3,38,194999
0.10000000894069672,0.03540237993001938,-0.0009981029434129596,8.528043746948242,14.84579849243164,-0.13168130815029144,7,25.4,23.0,25.4,52,46,216.5,496,100000,205000,1814,19.0,166.3,39,199999
0.10000000894069672,0.033833976835012436,-0.0016848305240273476,8.481401443481445,14.90058422088623,-0.10565977543592453,7,23.3,22.5,23.3,71,69,258.8,699,100000,210000,1844,15.4,125.5,40,204999
0.10000000894069672,0.0377049520611763,-0.0021431399509310722,8.394659042358398,14.719340324401855,-0.1593291312456131,15,32.1,29.0,32.1,47,98,280.3,425,100000,215000,1877,21.8,181.2,41,209999
0.10000000894069672,0.03940486162900925,-0.0021164410281926394,8.392181396484375,14.682333946228027,-0.06703323125839233,5,25.3,22.5,25.3,47,28,220.1,406,100000,220000,1910,14.3,109.0,42,214999
0.10000000894069672,0.03860081359744072,-0.0011353172594681382,8.310091972351074,14.48501205444336,0.0028165827970951796,12,27.3,23.0,27.3,47,79,222.1,403,100000,225000,1934,23.7,196.3,43,219999
0.10000000894069672,0.040235407650470734,-0.000919640704523772,8.292381286621094,14.408819198608398,0.03119233064353466,3,23.3,22.0,23.3,47,18,225.1,491,100000,230000,1960,21.1,192.2,44,224999
0.10000000894069672,0.04659395292401314,-0.0013638469390571117,8.252876281738281,14.352468490600586,-0.009152794256806374,7,28.3,21.5,28.3,71,37,228.6,598,100000,235000,1982,31.0,249.9,45,229999
0.10000000894069672,0.04918830841779709,-0.004254413768649101,8.266610145568848,14.41541862487793,-0.038062095642089844,10,49.2,46.0,49.2,94,59,388.0,720,100000,240000,2002,25.8,236.5,46,234999
0.10000000894069672,0.04858831688761711,-0.0024142747279256582,8.294356346130371,14.372056007385254,0.0228329598903656,13,32.8,34.0,32.8,47,78,300.2,504,100000,245000,2028,17.1,141.2,47,239999
0.10000000894069672,0.056531403213739395,-0.0009951468091458082,8.49045181274414,14.562373161315918,0.3441717028617859,22,44.5,44.0,44.5,85,213,371.7,637,100000,250000,2063,22.6,188.0,48,244999
0.10000000894069672,0.05170296132564545,0.002108828630298376,8.607321739196777,14.525689125061035,0.5554652214050293,5,46.3,43.0,46.3,95,27,394.7,783,100000,255000,2092,21.0,154.3,49,249999
0.10000000894069672,0.05384261533617973,0.002101646503433585,8.734428405761719,14.540139198303223,0.5737277865409851,3,27.2,23.0,27.2,70,18,241.5,687,100000,260000,2122,14.3,107.4,50,254999
0.10000000894069672,0.06494605541229248,0.00500414939597249,8.858434677124023,14.601357460021973,0.5985971093177795,5,25.3,22.0,25.3,60,27,213.7,476,100000,265000,2145,24.1,224.5,51,259999
0.10000000894069672,0.06825274229049683,0.005481092259287834,9.025184631347656,14.468350410461426,0.5898976922035217,3,26.7,12.0,26.7,107,18,231.6,1005,100000,270000,2167,27.3,264.7,52,264999
0.10000000894069672,0.07082340866327286,0.007093864493072033,9.114069938659668,14.390583992004395,0.7441026568412781,3,34.2,23.0,34.2,118,17,336.1,1165,100000,275000,2193,22.4,165.2,53,269999
0.10000000894069672,0.06865673512220383,0.004903499037027359,9.287898063659668,14.532745361328125,0.840499997138977,7,18.7,18.0,18.7,36,37,141.5,289,100000,280000,2221,17.8,151.9,54,274999
0.10000000894069672,0.06931290775537491,0.004405963234603405,9.421899795532227,14.584595680236816,0.8652669191360474,3,19.9,22.0,19.9,47,18,193.2,490,100000,285000,2246,26.7,240.3,55,279999
0.10000000894069672,0.0682763159275055,0.005781971849501133,9.429293632507324,14.34693431854248,0.9210560321807861,17,53.5,46.0,53.5,118,106,454.4,1015,100000,290000,2278,17.0,145.5,56,284999
0.10000000894069672,0.068427674472332,0.00801723450422287,9.490335464477539,14.359619140625,1.0260639190673828,15,33.8,29.0,33.8,76,99,278.6,676,100000,295000,2313,19.3,155.9,57,289999
0.10000000894069672,0.06401515752077103,0.010157700628042221,9.434389114379883,14.170092582702637,0.9508570432662964,16,37.1,29.5,37.1,113,105,318.9,976,100000,300000,2338,23.9,204.6,58,294999
0.10000000894069672,0.06405163556337357,0.009822003543376923,9.45255184173584,14.071401596069336,0.9068060517311096,8,39.9,29.0,39.9,94,47,315.1,780,100000,305000,2359,16.4,125.5,59,299999
0.10000000894069672,0.06444098800420761,0.011282062157988548,9.53055191040039,14.017245292663574,1.1324187517166138,3,33.9,20.5,33.9,98,17,284.7,846,100000,310000,2383,23.3,194.8,60,304999
0.10000000894069672,0.06309624016284943,0.009964656084775925,9.609382629394531,14.093765258789062,0.9515247941017151,22,55.5,47.0,55.5,119,157,456.9,869,100000,315000,2412,13.3,96.2,61,309999
0.10000000894069672,0.06466607004404068,0.010058663785457611,9.690339088439941,13.939681053161621,0.9978687763214111,3,23.1,14.0,23.1,94,18,183.0,819,100000,320000,2434,19.5,156.4,62,314999
0.10000000894069672,0.06404858082532883,0.011978194117546082,9.774247169494629,13.841811180114746,1.1347087621688843,20,39.9,27.0,39.9,118,146,327.8,967,100000,325000,2476,18.0,133.2,63,319999
0.10000000894069672,0.06496942788362503,0.011170804500579834,9.946943283081055,13.843131065368652,1.026630163192749,5,25.0,21.5,25.0,46,28,199.5,403,100000,330000,2497,26.1,207.1,64,324999
0.10000000894069672,0.06547356396913528,0.010307270102202892,10.100343704223633,13.856966018676758,1.196529746055603,9,28.2,23.0,28.2,71,48,246.1,626,100000,335000,2522,17.9,135.6,65,329999
0.10000000894069672,0.06575930863618851,0.013250238262116909,10.276222229003906,13.860138893127441,1.088118314743042,22,68.1,46.5,68.1,143,245,603.5,1321,100000,340000,2547,18.0,144.9,66,334999
0.10000000894069672,0.06639300286769867,0.014229562133550644,10.321118354797363,13.713909149169922,1.1141469478607178,5,25.4,13.0,25.4,71,28,299.1,908,100000,345000,2576,20.2,151.4,67,339999
0.10000000894069672,0.06639593839645386,0.01649674028158188,10.46750545501709,13.71252155303955,1.1715047359466553,4,12.3,6.0,12.3,35,27,99.5,285,100000,350000,2597,36.2,290.7,68,344999
0.10000000894069672,0.05993754416704178,0.013971824198961258,10.536969184875488,13.762438774108887,1.1503552198410034,15,53.8,43.5,53.8,158,88,439.1,1267,100000,355000,2616,34.5,303.2,69,349999
0.10000000894069672,0.06009618565440178,0.013636738993227482,10.526240348815918,13.639396667480469,1.17231023311615,11,50.6,36.0,50.6,90,76,412.0,766,100000,360000,2645,13.9,115.0,70,354999
0.10000000894069672,0.06061868742108345,0.013951712287962437,10.61968994140625,13.610359191894531,1.1699988842010498,19,29.7,22.5,29.7,57,146,238.9,465,100000,365000,2668,25.5,199.6,71,359999
0.10000000894069672,0.05776151269674301,0.013309385627508163,10.75843620300293,13.654195785522461,1.1237387657165527,4,42.0,38.5,42.0,99,27,350.9,856,100000,370000,2685,41.1,319.5,72,364999
0.10000000894069672,0.05908013880252838,0.013981610536575317,10.970396041870117,13.818024635314941,1.2648249864578247,6,63.0,30.5,63.0,258,37,504.8,2013,100000,375000,2714,17.5,127.3,73,369999
0.10000000894069672,0.05942228436470032,0.01423146016895771,11.06398868560791,13.81186580657959,1.4766160249710083,19,41.9,46.0,41.9,70,107,351.9,584,100000,380000,2734,32.5,249.3,74,374999
0.10000000894069672,0.060662977397441864,0.01635558530688286,11.089570045471191,13.8231840133667,1.2997158765792847,3,27.7,19.5,27.7,119,18,230.8,1060,100000,385000,2761,18.3,134.1,75,379999
0.10000000894069672,0.05917053297162056,0.015764569863677025,11.164681434631348,13.98458480834961,1.2467612028121948,6,18.8,18.0,18.8,39,37,186.6,387,100000,390000,2783,31.1,244.1,76,384999
0.10000000894069672,0.05782642960548401,0.01600276120007038,11.205721855163574,13.960107803344727,1.4215047359466553,7,26.5,22.5,26.5,57,37,252.9,507,100000,395000,2801,27.0,213.2,77,389999
0.10000000894069672,0.05793023854494095,0.016608133912086487,11.27082347869873,13.989651679992676,1.4171867370605469,7,15.8,15.0,15.8,26,37,106.4,218,100000,400000,2820,26.7,227.8,78,394999
0.10000000894069672,0.059196580201387405,0.016706034541130066,11.38113784790039,14.080254554748535,1.373924970626831,5,24.4,15.0,24.4,71,28,198.5,631,100000,405000,2846,21.0,165.7,79,399999
0.10000000894069672,0.056353453546762466,0.014903097413480282,11.413034439086914,14.115469932556152,1.2685476541519165,3,24.7,12.5,24.7,68,18,192.9,638,100000,410000,2866,27.5,204.6,80,404999
0.10000000894069672,0.058610692620277405,0.016872333362698555,11.593843460083008,14.361467361450195,1.1615076065063477,7,30.4,16.5,30.4,99,48,235.5,797,100000,415000,2888,25.5,206.1,81,409999
0.10000000894069672,0.056456904858350754,0.013778399676084518,11.734947204589844,14.488251686096191,1.2584526538848877,9,52.4,42.5,52.4,116,46,385.6,928,100000,420000,2914,26.0,213.8,82,414999
0.10000000894069672,0.05794850364327431,0.014471066184341908,11.86545181274414,14.687187194824219,1.1589802503585815,5,42.8,38.0,42.8,109,27,337.3,795,100000,425000,2936,29.7,232.9,83,419999
0.10000000894069672,0.05868855118751526,0.01614542305469513,11.892090797424316,14.63668441772461,1.0925694704055786,7,63.3,66.0,63.3,142,46,484.7,1123,100000,430000,2968,24.4,185.1,84,424999
0.10000000894069672,0.05812057480216026,0.017124855890870094,11.932994842529297,14.633203506469727,1.259283423423767,6,30.5,30.0,30.5,57,37,240.2,437,100000,435000,2991,21.5,156.4,85,429999
0.10000000894069672,0.05660749599337578,0.01650092750787735,12.05871295928955,14.755059242248535,1.216875433921814,14,63.8,58.0,63.8,165,78,484.8,1186,100000,440000,3014,41.0,310.6,86,434999
0.10000000894069672,0.05509428679943085,0.015707863494753838,12.13406753540039,14.789013862609863,1.401551604270935,8,90.2,98.5,90.2,166,48,720.1,1310,100000,445000,3028,29.0,237.3,87,439999
0.10000000894069672,0.053319476544857025,0.01454632543027401,12.192276954650879,14.816934585571289,1.3313241004943848,5,50.6,39.0,50.6,151,28,383.1,1177,100000,450000,3050,17.1,115.2,88,444999
0.10000000894069672,0.05596962943673134,0.015847064554691315,12.28565502166748,14.917357444763184,1.2414147853851318,3,65.7,57.0,65.7,143,18,492.1,1092,100000,455000,3072,23.7,176.3,89,449999
0.10000000894069672,0.05693957582116127,0.016608981415629387,12.424162864685059,15.01306438446045,1.332577109336853,10,47.1,37.5,47.1,115,57,367.2,895,100000,460000,3096,36.8,281.7,90,454999
0.10000000894069672,0.0566321462392807,0.014973588287830353,12.449761390686035,15.002653121948242,1.2198973894119263,8,42.0,46.5,42.0,70,48,368.0,683,100000,465000,3111,43.4,335.1,91,459999
0.10000000894069672,0.05555339530110359,0.015201803296804428,12.506426811218262,15.096598625183105,1.3433130979537964,11,26.2,24.0,26.2,46,58,209.1,454,100000,470000,3134,29.0,241.9,92,464999
0.10000000894069672,0.05523966625332832,0.015256463550031185,12.55052661895752,15.120159149169922,1.5028786659240723,3,31.9,24.0,31.9,91,18,274.1,837,100000,475000,3153,30.9,239.8,93,469999
0.10000000894069672,0.05533934384584427,0.01654965803027153,12.608687400817871,15.183943748474121,1.4350265264511108,29,79.9,72.0,79.9,142,176,613.3,1072,100000,480000,3178,28.0,205.6,94,474999
0.10000000894069672,0.056019239127635956,0.01675904355943203,12.644244194030762,15.296050071716309,1.2914693355560303,3,24.9,21.0,24.9,57,18,173.1,409,100000,485000,3205,18.0,131.2,95,479999
0.10000000894069672,0.05379407852888107,0.014849010854959488,12.73450756072998,15.439046859741211,1.2474935054779053,7,33.9,22.5,33.9,95,37,261.4,731,100000,490000,3226,25.6,198.9,96,484999
0.10000000894069672,0.05332917347550392,0.015533247031271458,12.7222261428833,15.4385404586792,1.0894118547439575,9,40.7,36.5,40.7,115,66,362.2,987,100000,495000,3254,33.9,275.6,97,489999
0.10000000894069672,0.05177794024348259,0.013185381889343262,12.799232482910156,15.560115814208984,1.3003606796264648,11,58.9,58.5,58.9,107,77,470.7,868,100000,500000,3276,22.9,183.9,98,494999
0.10000000894069672,0.052296265959739685,0.014915527775883675,12.917150497436523,15.73067855834961,1.1691945791244507,3,35.6,35.5,35.6,71,18,272.6,565,100000,505000,3294,32.1,249.8,99,499999
0.10000000894069672,0.0536104254424572,0.013946248218417168,13.007458686828613,15.900712966918945,1.2749922275543213,9,31.4,26.0,31.4,61,78,294.9,565,100000,510000,3311,34.6,283.9,100,504999
0.10000000894069672,0.05361022800207138,0.015173302963376045,12.949686050415039,15.833062171936035,1.0589439868927002,9,69.9,66.0,69.9,141,59,597.4,1244,100000,515000,3341,19.6,154.6,101,509999
0.10000000894069672,0.05662969872355461,0.017552828416228294,12.949679374694824,15.812292098999023,1.0210212469100952,2,70.2,63.5,70.2,163,17,526.5,1205,100000,520000,3356,43.7,331.1,102,514999
0.10000000894069672,0.05561702698469162,0.016628878191113472,13.035506248474121,15.896553039550781,1.184738278388977,7,50.6,46.0,50.6,143,38,388.1,1035,100000,525000,3384,22.2,167.4,103,519999
0.10000000894069672,0.058040741831064224,0.019002722576260567,13.05374526977539,15.864645004272461,1.2077568769454956,14,41.4,36.5,41.4,104,87,326.5,807,100000,530000,3405,28.5,209.0,104,524999
0.10000000894069672,0.05649575963616371,0.01707887277007103,13.077256202697754,15.861908912658691,1.0183135271072388,7,65.6,69.0,65.6,143,37,499.5,1090,100000,535000,3426,25.5,211.1,105,529999
0.10000000894069672,0.05486499145627022,0.015104358084499836,13.12310791015625,15.945841789245605,1.0280348062515259,6,63.7,46.5,63.7,163,37,537.9,1298,100000,540000,3453,35.0,280.4,106,534999
0.10000000894069672,0.0563678964972496,0.018988152965903282,13.150067329406738,16.00046157836914,1.001237392425537,2,30.2,16.0,30.2,113,27,237.7,835,100000,545000,3478,23.3,179.8,107,539999
0.10000000894069672,0.05807775259017944,0.019425315782427788,13.153334617614746,15.961928367614746,1.1688179969787598,16,62.2,56.0,62.2,162,106,506.8,1335,100000,550000,3499,34.0,255.3,108,544999
0.10000000894069672,0.053290996700525284,0.01730668731033802,13.11970043182373,15.974543571472168,0.8306195139884949,3,27.4,19.0,27.4,71,18,213.1,524,100000,555000,3521,29.0,224.4,109,549999
0.10000000894069672,0.05317431688308716,0.015049128793179989,13.17007064819336,16.091896057128906,0.7725505828857422,12,64.3,60.5,64.3,114,67,478.4,857,100000,560000,3546,21.0,163.6,110,554999
0.10000000894069672,0.05235157534480095,0.01579279825091362,13.223103523254395,16.19265365600586,0.8632978796958923,5,54.4,56.0,54.4,113,28,415.7,855,100000,565000,3566,29.7,225.2,111,559999
0.10000000894069672,0.055312104523181915,0.017634708434343338,13.220137596130371,16.243446350097656,0.6595785021781921,5,41.8,38.5,41.8,95,28,394.8,934,100000,570000,3587,30.0,224.8,112,564999
0.10000000894069672,0.05565308406949043,0.01669030450284481,13.25983715057373,16.395828247070312,0.7972500920295715,8,76.5,68.5,76.5,172,46,622.8,1366,100000,575000,3605,35.9,285.0,113,569999
0.10000000894069672,0.054842229932546616,0.015031405724585056,13.25859546661377,16.391019821166992,0.8584140539169312,6,58.4,63.5,58.4,141,37,463.9,1245,100000,580000,3626,26.4,189.9,114,574999
0.10000000894069672,0.05588895082473755,0.01608249731361866,13.213316917419434,16.387603759765625,0.8719136714935303,9,38.0,43.5,38.0,70,46,283.1,540,100000,585000,3647,19.7,151.4,115,579999
0.10000000894069672,0.05586009472608566,0.015759846195578575,13.0930757522583,16.192758560180664,0.670681357383728,22,88.8,88.0,88.8,178,173,650.4,1327,100000,590000,3670,19.7,149.3,116,584999
0.10000000894069672,0.05769098550081253,0.01785353198647499,13.056131362915039,16.178604125976562,0.8269551992416382,16,52.0,52.5,52.0,95,157,466.3,805,100000,595000,3700,23.6,174.6,117,589999
0.10000000894069672,0.05758090689778328,0.017772596329450607,13.00570297241211,16.123638153076172,0.8681328892707825,5,53.5,46.5,53.5,95,28,478.9,905,100000,600000,3721,35.2,254.9,118,594999
0.10000000894069672,0.057473912835121155,0.019196579232811928,13.077591896057129,16.201820373535156,0.880602240562439,5,37.7,41.0,37.7,64,27,293.7,508,100000,605000,3740,33.5,246.2,119,599999
0.10000000894069672,0.05669545382261276,0.020078731700778008,13.098762512207031,16.2222900390625,0.85872483253479,13,46.9,26.0,46.9,159,79,396.8,1285,100000,610000,3765,19.9,161.2,120,604999
0.10000000894069672,0.056548260152339935,0.01802242547273636,13.13520622253418,16.253286361694336,0.9803283214569092,17,69.7,59.5,69.7,167,96,538.5,1273,100000,615000,3784,39.5,298.4,121,609999
0.10000000894069672,0.055945929139852524,0.01915034092962742,13.162845611572266,16.205486297607422,0.9465727806091309,10,52.8,31.0,52.8,162,66,406.5,1254,100000,620000,3807,29.5,242.0,122,614999
0.10000000894069672,0.05389805883169174,0.015856469050049782,13.146949768066406,16.177017211914062,0.902625322341919,2,72.1,71.0,72.1,160,17,536.4,1116,100000,625000,3830,27.8,212.0,123,619999
0.10000000894069672,0.0511130727827549,0.014710705727338791,13.066157341003418,16.028532028198242,0.8509504795074463,21,52.1,45.5,52.1,97,138,409.3,732,100000,630000,3849,33.6,260.3,124,624999
0.10000000894069672,0.05484573543071747,0.01659795269370079,13.00487232208252,15.943543434143066,0.9490252137184143,7,48.8,34.5,48.8,95,37,366.1,751,100000,635000,3867,23.5,198.2,125,629999
0.10000000894069672,0.05473339930176735,0.01563866250216961,13.001022338867188,15.875885963439941,0.8186581134796143,14,45.8,46.5,45.8,104,78,349.2,727,100000,640000,3890,24.0,184.6,126,634999
0.10000000894069672,0.05136977508664131,0.014139082282781601,13.026740074157715,15.77700138092041,0.7984094023704529,5,34.1,31.5,34.1,65,29,256.7,457,100000,645000,3908,34.0,276.5,127,639999
0.10000000894069672,0.051203351467847824,0.013916405849158764,13.05264949798584,15.819769859313965,0.7412703633308411,10,57.9,53.5,57.9,143,57,473.7,1168,100000,650000,3937,21.2,152.2,128,644999
0.10000000894069672,0.052815429866313934,0.013248467817902565,13.029778480529785,15.781494140625,0.898637592792511,3,37.7,26.0,37.7,118,18,291.5,897,100000,655000,3958,30.0,238.1,129,649999
0.10000000894069672,0.05227738618850708,0.01391508523374796,13.024273872375488,15.84227466583252,0.7049949765205383,5,54.0,64.0,54.0,112,29,410.3,776,100000,660000,3973,36.2,291.4,130,654999
0.10000000894069672,0.05008673667907715,0.011621145531535149,13.00876522064209,15.86542797088623,0.8212226629257202,3,42.9,46.5,42.9,99,17,323.1,757,100000,665000,3994,32.8,249.0,131,659999
0.10000000894069672,0.05282296612858772,0.014665128663182259,12.949488639831543,15.77409553527832,0.8820024132728577,3,32.1,36.0,32.1,65,17,269.2,497,100000,670000,4014,33.1,262.0,132,664999
0.10000000894069672,0.05103207007050514,0.01356599759310484,12.95397663116455,15.770309448242188,0.7825184464454651,3,34.2,31.0,34.2,66,18,247.6,475,100000,675000,4037,27.3,227.6,133,669999
0.10000000894069672,0.05225582420825958,0.013869079761207104,13.043128967285156,15.922577857971191,0.8814099431037903,5,60.4,53.5,60.4,142,27,449.0,1069,100000,680000,4065,29.6,222.9,134,674999
0.10000000894069672,0.053514350205659866,0.014487335458397865,13.084527015686035,16.058732986450195,0.7709440588951111,17,77.3,65.5,77.3,187,116,616.6,1374,100000,685000,4084,38.4,311.6,135,679999
